WELL_PERMIT_NUM	OPERATOR	COUNTY	MUNICIPALITY	LATITUDE	LONGITUDE	START_DATE	PROD_PERIOD	PROD_PERIOD_MAX	OIL_BBL_MODEL	GAS_MCF_MODEL	GAS_MCF_MODEL_CUMSUM	OIL_BBL_MODEL_CUMSUM	PROD_MCFE_MODEL_ZERO	PRODUCTION_DATE_MODEL	PROD_MCFE	PROD_MCFE_MODEL	GAS_MCF_MODEL_NA	GAS_MCF_MODEL_ZERO	OIL_BBL_MODEL_ZERO	DATE_MODEL	PROD_MCFE_MODEL_NA	
081-20274	ANADARKO E&P ONSHORE LLC	LYCOMING	MCHENRY	41.385828	-77.512003	2011-03-01	93	56	0	19176.00324	4353920.012	0	19176.00324	2018-12-01	19176.00324	19176.00324	19176.00324	19176.00324	0	2018-12-01	19176.00324	
081-20274	ANADARKO E&P ONSHORE LLC	LYCOMING	MCHENRY	41.385828	-77.512003	2011-03-01	105	56	0	14186.30038	4550107.885	0	14186.30038	2019-12-01	14186.30038	14186.30038	14186.30038	14186.30038	0	2019-12-01	14186.30038	
081-20280	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.292792	-77.389308	2011-07-01	65	52	0	40821.56164	4435988.878	0	40821.56164	2016-12-01	40821.56164	40821.56164	40821.56164	40821.56164	0	2016-12-01	40821.56164	
081-20280	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.292792	-77.389308	2011-07-01	77	52	0	30199.56391	4853630.41	0	30199.56391	2017-12-01	30199.56391	30199.56391	30199.56391	30199.56391	0	2017-12-01	30199.56391	
081-20280	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.292792	-77.389308	2011-07-01	89	52	0	22341.46916	5162599.29	0	22341.46916	2018-12-01	22341.46916	22341.46916	22341.46916	22341.46916	0	2018-12-01	22341.46916	
081-20280	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.292792	-77.389308	2011-07-01	101	52	0	16528.09443	5391172.745	0	16528.09443	2019-12-01	16528.09443	16528.09443	16528.09443	16528.09443	0	2019-12-01	16528.09443	
081-20281	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.292774	-77.38926	2011-07-01	65	52	0	25389.83827	2823265.089	0	25389.83827	2016-12-01	25389.83827	25389.83827	25389.83827	25389.83827	0	2016-12-01	25389.83827	
081-20281	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.292774	-77.38926	2011-07-01	77	52	0	18783.26092	3083026.121	0	18783.26092	2017-12-01	18783.26092	18783.26092	18783.26092	18783.26092	0	2017-12-01	18783.26092	
081-20281	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.292774	-77.38926	2011-07-01	89	52	0	13895.7518	3275195.885	0	13895.7518	2018-12-01	13895.7518	13895.7518	13895.7518	13895.7518	0	2018-12-01	13895.7518	
081-20281	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.292774	-77.38926	2011-07-01	101	52	0	10279.99978	3417362.006	0	10279.99978	2019-12-01	10279.99978	10279.99978	10279.99978	10279.99978	0	2019-12-01	10279.99978	
081-20282	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.292704	-77.389062	2011-07-01	65	52	0	29040.35348	3308704.986	0	29040.35348	2016-12-01	29040.35348	29040.35348	29040.35348	29040.35348	0	2016-12-01	29040.35348	
081-20282	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.292704	-77.389062	2011-07-01	77	52	0	21483.89174	3605814.093	0	21483.89174	2017-12-01	21483.89174	21483.89174	21483.89174	21483.89174	0	2017-12-01	21483.89174	
081-20282	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.292704	-77.389062	2011-07-01	89	52	0	15893.66343	3825613.755	0	15893.66343	2018-12-01	15893.66343	15893.66343	15893.66343	15893.66343	0	2018-12-01	15893.66343	
081-20282	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.292704	-77.389062	2011-07-01	101	52	0	11758.04368	3988220.321	0	11758.04368	2019-12-01	11758.04368	11758.04368	11758.04368	11758.04368	0	2019-12-01	11758.04368	
081-20283	ANADARKO E&P ONSHORE LLC	LYCOMING	WATSON	41.265983	-77.356044	2012-05-01	55	38	0	34611.99547	3895790.3	0	34611.99547	2016-12-01	34611.99547	34611.99547	34611.99547	34611.99547	0	2016-12-01	34611.99547	
081-20283	ANADARKO E&P ONSHORE LLC	LYCOMING	WATSON	41.265983	-77.356044	2012-05-01	67	38	0	25605.76145	4249902.349	0	25605.76145	2017-12-01	25605.76145	25605.76145	25605.76145	25605.76145	0	2017-12-01	25605.76145	
081-20283	ANADARKO E&P ONSHORE LLC	LYCOMING	WATSON	41.265983	-77.356044	2012-05-01	79	38	0	18942.99969	4511872.47	0	18942.99969	2018-12-01	18942.99969	18942.99969	18942.99969	18942.99969	0	2018-12-01	18942.99969	
081-20283	ANADARKO E&P ONSHORE LLC	LYCOMING	WATSON	41.265983	-77.356044	2012-05-01	91	38	0	14013.92565	4705676.507	0	14013.92565	2019-12-01	14013.92565	14013.92565	14013.92565	14013.92565	0	2019-12-01	14013.92565	
081-20284	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.345053	-77.267836	2011-10-01	62	49	0	33789.63047	5495960.312	0	33789.63047	2016-12-01	33789.63047	33789.63047	33789.63047	33789.63047	0	2016-12-01	33789.63047	
081-20284	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.345053	-77.267836	2011-10-01	74	49	0	24997.3804	5841658.823	0	24997.3804	2017-12-01	24997.3804	24997.3804	24997.3804	24997.3804	0	2017-12-01	24997.3804	
081-20284	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.345053	-77.267836	2011-10-01	86	49	0	18492.92278	6097404.655	0	18492.92278	2018-12-01	18492.92278	18492.92278	18492.92278	18492.92278	0	2018-12-01	18492.92278	
081-20284	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.345053	-77.267836	2011-10-01	98	49	0	13680.96126	6286603.997	0	13680.96126	2019-12-01	13680.96126	13680.96126	13680.96126	13680.96126	0	2019-12-01	13680.96126	
081-20302	ANADARKO E&P ONSHORE LLC	LYCOMING	CASCADE	41.456431	-76.913022	2012-10-01	50	35	0	7234.634312	3474520.806	0	7234.634312	2016-12-01	7234.634312	7234.634312	7234.634312	7234.634312	0	2016-12-01	7234.634312	
081-20302	ANADARKO E&P ONSHORE LLC	LYCOMING	CASCADE	41.456431	-76.913022	2012-10-01	62	35	0	5352.142164	3548537.664	0	5352.142164	2017-12-01	5352.142164	5352.142164	5352.142164	5352.142164	0	2017-12-01	5352.142164	
081-20302	ANADARKO E&P ONSHORE LLC	LYCOMING	CASCADE	41.456431	-76.913022	2012-10-01	74	35	0	3959.48496	3603294.924	0	3959.48496	2018-12-01	3959.48496	3959.48496	3959.48496	3959.48496	0	2018-12-01	3959.48496	
081-20302	ANADARKO E&P ONSHORE LLC	LYCOMING	CASCADE	41.456431	-76.913022	2012-10-01	86	35	0	2929.204917	3643804.04	0	2929.204917	2019-12-01	2929.204917	2929.204917	2929.204917	2929.204917	0	2019-12-01	2929.204917	
081-20345	ANADARKO E&P ONSHORE LLC	LYCOMING	WATSON	41.276231	-77.286936	2012-01-01	59	45	0	4426.749501	3577402.942	0	4426.749501	2016-12-01	4426.749501	4426.749501	4426.749501	4426.749501	0	2016-12-01	4426.749501	
081-20345	ANADARKO E&P ONSHORE LLC	LYCOMING	WATSON	41.276231	-77.286936	2012-01-01	71	45	0	3274.884622	3622692.597	0	3274.884622	2017-12-01	3274.884622	3274.884622	3274.884622	3274.884622	0	2017-12-01	3274.884622	
081-20345	ANADARKO E&P ONSHORE LLC	LYCOMING	WATSON	41.276231	-77.286936	2012-01-01	83	45	0	2422.741401	3656197.632	0	2422.741401	2018-12-01	2422.741401	2422.741401	2422.741401	2422.741401	0	2018-12-01	2422.741401	
081-20345	ANADARKO E&P ONSHORE LLC	LYCOMING	WATSON	41.276231	-77.286936	2012-01-01	95	45	0	1792.330593	3680984.47	0	1792.330593	2019-12-01	1792.330593	1792.330593	1792.330593	1792.330593	0	2019-12-01	1792.330593	
081-20346	ANADARKO E&P ONSHORE LLC	LYCOMING	WATSON	41.276233	-77.286883	2012-01-01	59	44	0	601.7116422	3680517.939	0	601.7116422	2016-12-01	601.7116422	601.7116422	601.7116422	601.7116422	0	2016-12-01	601.7116422	
081-20346	ANADARKO E&P ONSHORE LLC	LYCOMING	WATSON	41.276233	-77.286883	2012-01-01	71	44	0	445.1429212	3686673.993	0	445.1429212	2017-12-01	445.1429212	445.1429212	445.1429212	445.1429212	0	2017-12-01	445.1429212	
081-20346	ANADARKO E&P ONSHORE LLC	LYCOMING	WATSON	41.276233	-77.286883	2012-01-01	83	44	0	329.3142535	3691228.209	0	329.3142535	2018-12-01	329.3142535	329.3142535	329.3142535	329.3142535	0	2018-12-01	329.3142535	
081-20346	ANADARKO E&P ONSHORE LLC	LYCOMING	WATSON	41.276233	-77.286883	2012-01-01	95	44	0	243.6248503	3694597.392	0	243.6248503	2019-12-01	243.6248503	243.6248503	243.6248503	243.6248503	0	2019-12-01	243.6248503	
081-20347	ANADARKO E&P ONSHORE LLC	LYCOMING	WATSON	41.276236	-77.286772	2012-01-01	59	43	0	36471.83305	5151598.541	0	36471.83305	2016-12-01	36471.83305	36471.83305	36471.83305	36471.83305	0	2016-12-01	36471.83305	
081-20347	ANADARKO E&P ONSHORE LLC	LYCOMING	WATSON	41.276236	-77.286772	2012-01-01	71	43	0	26981.65893	5524738.412	0	26981.65893	2017-12-01	26981.65893	26981.65893	26981.65893	26981.65893	0	2017-12-01	26981.65893	
081-20347	ANADARKO E&P ONSHORE LLC	LYCOMING	WATSON	41.276236	-77.286772	2012-01-01	83	43	0	19960.88098	5800785.21	0	19960.88098	2018-12-01	19960.88098	19960.88098	19960.88098	19960.88098	0	2018-12-01	19960.88098	
081-20347	ANADARKO E&P ONSHORE LLC	LYCOMING	WATSON	41.276236	-77.286772	2012-01-01	95	43	0	14766.94856	6005003.094	0	14766.94856	2019-12-01	14766.94856	14766.94856	14766.94856	14766.94856	0	2019-12-01	14766.94856	
081-20351	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.343917	-77.258894	2011-10-01	62	49	0	13623.78047	3241068.197	0	13623.78047	2016-12-01	13623.78047	13623.78047	13623.78047	13623.78047	0	2016-12-01	13623.78047	
081-20351	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.343917	-77.258894	2011-10-01	74	49	0	10078.7969	3380451.805	0	10078.7969	2017-12-01	10078.7969	10078.7969	10078.7969	10078.7969	0	2017-12-01	10078.7969	
081-20351	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.343917	-77.258894	2011-10-01	86	49	0	7456.237803	3483567.022	0	7456.237803	2018-12-01	7456.237803	7456.237803	7456.237803	7456.237803	0	2018-12-01	7456.237803	
081-20351	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.343917	-77.258894	2011-10-01	98	49	0	5516.083193	3559851.085	0	5516.083193	2019-12-01	5516.083193	5516.083193	5516.083193	5516.083193	0	2019-12-01	5516.083193	
081-20374	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.369633	-77.278919	2012-08-01	52	39	0	19809.45584	2055340.654	0	19809.45584	2016-12-01	19809.45584	19809.45584	19809.45584	19809.45584	0	2016-12-01	19809.45584	
081-20374	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.369633	-77.278919	2012-08-01	64	39	0	14654.92508	2258009.322	0	14654.92508	2017-12-01	14654.92508	14654.92508	14654.92508	14654.92508	0	2017-12-01	14654.92508	
081-20374	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.369633	-77.278919	2012-08-01	76	39	0	10841.63194	2407942.473	0	10841.63194	2018-12-01	10841.63194	10841.63194	10841.63194	10841.63194	0	2018-12-01	10841.63194	
081-20374	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.369633	-77.278919	2012-08-01	88	39	0	8020.578919	2518862.183	0	8020.578919	2019-12-01	8020.578919	8020.578919	8020.578919	8020.578919	0	2019-12-01	8020.578919	
081-20375	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.337078	-77.318375	2011-12-01	60	45	0	483.7020613	2903165.114	0	483.7020613	2016-12-01	483.7020613	483.7020613	483.7020613	483.7020613	0	2016-12-01	483.7020613	
081-20375	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.337078	-77.318375	2011-12-01	72	45	0	357.8400906	2908113.824	0	357.8400906	2017-12-01	357.8400906	357.8400906	357.8400906	357.8400906	0	2017-12-01	357.8400906	
081-20375	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.337078	-77.318375	2011-12-01	84	45	0	264.7281057	2911774.852	0	264.7281057	2018-12-01	264.7281057	264.7281057	264.7281057	264.7281057	0	2018-12-01	264.7281057	
081-20375	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.337078	-77.318375	2011-12-01	96	45	0	195.844378	2914483.26	0	195.844378	2019-12-01	195.844378	195.844378	195.844378	195.844378	0	2019-12-01	195.844378	
081-20390	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.337047	-77.318411	2011-12-01	60	46	0	5446.196422	3636099.346	0	5446.196422	2016-12-01	5446.196422	5446.196422	5446.196422	5446.196422	0	2016-12-01	5446.196422	
081-20390	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.337047	-77.318411	2011-12-01	72	46	0	4029.065776	3691818.866	0	4029.065776	2017-12-01	4029.065776	4029.065776	4029.065776	4029.065776	0	2017-12-01	4029.065776	
081-20390	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.337047	-77.318411	2011-12-01	84	46	0	2980.680418	3733039.856	0	2980.680418	2018-12-01	2980.680418	2980.680418	2980.680418	2980.680418	0	2018-12-01	2980.680418	
081-20390	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.337047	-77.318411	2011-12-01	96	46	0	2205.090769	3763534.915	0	2205.090769	2019-12-01	2205.090769	2205.090769	2205.090769	2205.090769	0	2019-12-01	2205.090769	
081-20391	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.337017	-77.31845	2011-12-01	60	47	0	46238.89735	5080124.082	0	46238.89735	2016-12-01	46238.89735	46238.89735	46238.89735	46238.89735	0	2016-12-01	46238.89735	
081-20391	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.337017	-77.31845	2011-12-01	72	47	0	34207.27869	5553189.863	0	34207.27869	2017-12-01	34207.27869	34207.27869	34207.27869	34207.27869	0	2017-12-01	34207.27869	
081-20391	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.337017	-77.31845	2011-12-01	84	47	0	25306.35423	5903161.293	0	25306.35423	2018-12-01	25306.35423	25306.35423	25306.35423	25306.35423	0	2018-12-01	25306.35423	
081-20391	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.337017	-77.31845	2011-12-01	96	47	0	18721.49989	6162068.207	0	18721.49989	2019-12-01	18721.49989	18721.49989	18721.49989	18721.49989	0	2019-12-01	18721.49989	
081-20392	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.337106	-77.318336	2011-12-01	60	43	0	45054.44873	5113764.245	0	45054.44873	2016-12-01	45054.44873	45054.44873	45054.44873	45054.44873	0	2016-12-01	45054.44873	
081-20392	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.337106	-77.318336	2011-12-01	72	43	0	33331.0302	5574712.045	0	33331.0302	2017-12-01	33331.0302	33331.0302	33331.0302	33331.0302	0	2017-12-01	33331.0302	
081-20392	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.337106	-77.318336	2011-12-01	84	43	0	24658.11048	5915718.659	0	24658.11048	2018-12-01	24658.11048	24658.11048	24658.11048	24658.11048	0	2018-12-01	24658.11048	
081-20392	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.337106	-77.318336	2011-12-01	96	43	0	18241.93278	6167993.453	0	18241.93278	2019-12-01	18241.93278	18241.93278	18241.93278	18241.93278	0	2019-12-01	18241.93278	
081-20393	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.336989	-77.318489	2011-12-01	60	47	0	48544.63779	5363560.795	0	48544.63779	2016-12-01	48544.63779	48544.63779	48544.63779	48544.63779	0	2016-12-01	48544.63779	
081-20393	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.336989	-77.318489	2011-12-01	72	47	0	35913.05262	5860216.389	0	35913.05262	2017-12-01	35913.05262	35913.05262	35913.05262	35913.05262	0	2017-12-01	35913.05262	
081-20393	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.336989	-77.318489	2011-12-01	84	47	0	26568.27628	6227639.43	0	26568.27628	2018-12-01	26568.27628	26568.27628	26568.27628	26568.27628	0	2018-12-01	26568.27628	
081-20393	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.336989	-77.318489	2011-12-01	96	47	0	19655.0628	6499456.949	0	19655.0628	2019-12-01	19655.0628	19655.0628	19655.0628	19655.0628	0	2019-12-01	19655.0628	
081-20398	ANADARKO E&P ONSHORE LLC	LYCOMING	GAMBLE	41.419806	-76.951128	2014-07-01	29	16	0	23984.72934	671992.198	0	23984.72934	2016-12-01	23984.72934	23984.72934	23984.72934	23984.72934	0	2016-12-01	23984.72934	
081-20398	ANADARKO E&P ONSHORE LLC	LYCOMING	GAMBLE	41.419806	-76.951128	2014-07-01	41	16	0	17251.09496	911942.7561	0	17251.09496	2017-12-01	17251.09496	17251.09496	17251.09496	17251.09496	0	2017-12-01	17251.09496	
081-20398	ANADARKO E&P ONSHORE LLC	LYCOMING	GAMBLE	41.419806	-76.951128	2014-07-01	53	16	0	12762.26396	1088437.075	0	12762.26396	2018-12-01	12762.26396	12762.26396	12762.26396	12762.26396	0	2018-12-01	12762.26396	
081-20398	ANADARKO E&P ONSHORE LLC	LYCOMING	GAMBLE	41.419806	-76.951128	2014-07-01	65	16	0	9441.451785	1219006.59	0	9441.451785	2019-12-01	9441.451785	9441.451785	9441.451785	9441.451785	0	2019-12-01	9441.451785	
081-20399	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.343894	-77.258733	2011-09-01	63	50	0	16674.05286	2312960.737	0	16674.05286	2016-12-01	16674.05286	16674.05286	16674.05286	16674.05286	0	2016-12-01	16674.05286	
081-20399	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.343894	-77.258733	2011-09-01	75	50	0	12335.37142	2483551.393	0	12335.37142	2017-12-01	12335.37142	12335.37142	12335.37142	12335.37142	0	2017-12-01	12335.37142	
081-20399	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.343894	-77.258733	2011-09-01	87	50	0	9125.639065	2609753.41	0	9125.639065	2018-12-01	9125.639065	9125.639065	9125.639065	9125.639065	0	2018-12-01	9125.639065	
081-20399	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.343894	-77.258733	2011-09-01	99	50	0	6751.096947	2703116.959	0	6751.096947	2019-12-01	6751.096947	6751.096947	6751.096947	6751.096947	0	2019-12-01	6751.096947	
081-20408	ANADARKO E&P ONSHORE LLC	LYCOMING	GAMBLE	41.387892	-76.976683	2011-06-01	66	53	0	87669.00389	3313710.776	0	87669.00389	2016-12-01	87669.00389	87669.00389	87669.00389	87669.00389	0	2016-12-01	87669.00389	
081-20408	ANADARKO E&P ONSHORE LLC	LYCOMING	GAMBLE	41.387892	-76.976683	2011-06-01	78	53	0	64147.78484	4202031.307	0	64147.78484	2017-12-01	64147.78484	64147.78484	64147.78484	64147.78484	0	2017-12-01	64147.78484	
081-20408	ANADARKO E&P ONSHORE LLC	LYCOMING	GAMBLE	41.387892	-76.976683	2011-06-01	90	53	0	47456.1739	4858321.221	0	47456.1739	2018-12-01	47456.1739	47456.1739	47456.1739	47456.1739	0	2018-12-01	47456.1739	
081-20408	ANADARKO E&P ONSHORE LLC	LYCOMING	GAMBLE	41.387892	-76.976683	2011-06-01	102	53	0	35107.8131	5343840.843	0	35107.8131	2019-12-01	35107.8131	35107.8131	35107.8131	35107.8131	0	2019-12-01	35107.8131	
081-20413	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.337136	-77.318297	2011-12-01	60	43	0	47889.51868	5664470.503	0	47889.51868	2016-12-01	47889.51868	47889.51868	47889.51868	47889.51868	0	2016-12-01	47889.51868	
081-20413	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.337136	-77.318297	2011-12-01	72	43	0	35428.39916	6154423.635	0	35428.39916	2017-12-01	35428.39916	35428.39916	35428.39916	35428.39916	0	2017-12-01	35428.39916	
081-20413	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.337136	-77.318297	2011-12-01	84	43	0	26209.73235	6516888.233	0	26209.73235	2018-12-01	26209.73235	26209.73235	26209.73235	26209.73235	0	2018-12-01	26209.73235	
081-20413	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.337136	-77.318297	2011-12-01	96	43	0	19389.81399	6785037.523	0	19389.81399	2019-12-01	19389.81399	19389.81399	19389.81399	19389.81399	0	2019-12-01	19389.81399	
081-20415	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.282544	-77.394414	2011-12-01	60	47	0	33434.67919	3446546.756	0	33434.67919	2016-12-01	33434.67919	33434.67919	33434.67919	33434.67919	0	2016-12-01	33434.67919	
081-20415	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.282544	-77.394414	2011-12-01	72	47	0	24734.78942	3788613.793	0	24734.78942	2017-12-01	24734.78942	24734.78942	24734.78942	24734.78942	0	2017-12-01	24734.78942	
081-20415	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.282544	-77.394414	2011-12-01	84	47	0	18298.65943	4041673.082	0	18298.65943	2018-12-01	18298.65943	18298.65943	18298.65943	18298.65943	0	2018-12-01	18298.65943	
081-20415	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.282544	-77.394414	2011-12-01	96	47	0	13537.24632	4228884.934	0	13537.24632	2019-12-01	13537.24632	13537.24632	13537.24632	13537.24632	0	2019-12-01	13537.24632	
081-20417	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.282619	-77.394367	2011-12-01	60	47	0	25726.03196	2879845.885	0	25726.03196	2016-12-01	25726.03196	25726.03196	25726.03196	25726.03196	0	2016-12-01	25726.03196	
081-20417	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.282619	-77.394367	2011-12-01	72	47	0	19031.97514	3143046.482	0	19031.97514	2017-12-01	19031.97514	19031.97514	19031.97514	19031.97514	0	2017-12-01	19031.97514	
081-20417	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.282619	-77.394367	2011-12-01	84	47	0	14079.7492	3337760.818	0	14079.7492	2018-12-01	14079.7492	14079.7492	14079.7492	14079.7492	0	2018-12-01	14079.7492	
081-20417	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.282619	-77.394367	2011-12-01	96	47	0	10416.12003	3481809.399	0	10416.12003	2019-12-01	10416.12003	10416.12003	10416.12003	10416.12003	0	2019-12-01	10416.12003	
081-20419	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.282694	-77.394319	2011-12-01	60	47	0	31509.86208	3230608.883	0	31509.86208	2016-12-01	31509.86208	31509.86208	31509.86208	31509.86208	0	2016-12-01	31509.86208	
081-20419	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.282694	-77.394319	2011-12-01	72	47	0	23310.82045	3552983.299	0	23310.82045	2017-12-01	23310.82045	23310.82045	23310.82045	23310.82045	0	2017-12-01	23310.82045	
081-20419	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.282694	-77.394319	2011-12-01	84	47	0	17245.21512	3791474.096	0	17245.21512	2018-12-01	17245.21512	17245.21512	17245.21512	17245.21512	0	2018-12-01	17245.21512	
081-20419	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.282694	-77.394319	2011-12-01	96	47	0	12757.91408	3967908.259	0	12757.91408	2019-12-01	12757.91408	12757.91408	12757.91408	12757.91408	0	2019-12-01	12757.91408	
081-20420	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.282731	-77.394297	2011-12-01	60	47	0	50270.33588	5324516.819	0	50270.33588	2016-12-01	50270.33588	50270.33588	50270.33588	50270.33588	0	2016-12-01	50270.33588	
081-20420	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.282731	-77.394297	2011-12-01	72	47	0	37189.71446	5838827.866	0	37189.71446	2017-12-01	37189.71446	37189.71446	37189.71446	37189.71446	0	2017-12-01	37189.71446	
081-20420	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.282731	-77.394297	2011-12-01	84	47	0	27512.7436	6219312.314	0	27512.7436	2018-12-01	27512.7436	27512.7436	27512.7436	27512.7436	0	2018-12-01	27512.7436	
081-20420	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.282731	-77.394297	2011-12-01	96	47	0	20353.77446	6500792.589	0	20353.77446	2019-12-01	20353.77446	20353.77446	20353.77446	20353.77446	0	2019-12-01	20353.77446	
081-20422	ANADARKO E&P ONSHORE LLC	LYCOMING	MCHENRY	41.386547	-77.490692	2011-09-01	63	50	0	28288.60707	2817323.636	0	28288.60707	2016-12-01	28288.60707	28288.60707	28288.60707	28288.60707	0	2016-12-01	28288.60707	
081-20422	ANADARKO E&P ONSHORE LLC	LYCOMING	MCHENRY	41.386547	-77.490692	2011-09-01	75	50	0	20927.75393	3106741.697	0	20927.75393	2017-12-01	20927.75393	20927.75393	20927.75393	20927.75393	0	2017-12-01	20927.75393	
081-20422	ANADARKO E&P ONSHORE LLC	LYCOMING	MCHENRY	41.386547	-77.490692	2011-09-01	87	50	0	15482.23578	3320851.566	0	15482.23578	2018-12-01	15482.23578	15482.23578	15482.23578	15482.23578	0	2018-12-01	15482.23578	
081-20422	ANADARKO E&P ONSHORE LLC	LYCOMING	MCHENRY	41.386547	-77.490692	2011-09-01	99	50	0	11453.67179	3479248.854	0	11453.67179	2019-12-01	11453.67179	11453.67179	11453.67179	11453.67179	0	2019-12-01	11453.67179	
081-20423	ANADARKO E&P ONSHORE LLC	LYCOMING	MCHENRY	41.386583	-77.490719	2011-09-01	63	50	0	35826.99311	3309572.752	0	35826.99311	2016-12-01	35826.99311	35826.99311	35826.99311	35826.99311	0	2016-12-01	35826.99311	
081-20423	ANADARKO E&P ONSHORE LLC	LYCOMING	MCHENRY	41.386583	-77.490719	2011-09-01	75	50	0	26504.60993	3676115.326	0	26504.60993	2017-12-01	26504.60993	26504.60993	26504.60993	26504.60993	0	2017-12-01	26504.60993	
081-20423	ANADARKO E&P ONSHORE LLC	LYCOMING	MCHENRY	41.386583	-77.490719	2011-09-01	87	50	0	19607.96279	3947281.481	0	19607.96279	2018-12-01	19607.96279	19607.96279	19607.96279	19607.96279	0	2018-12-01	19607.96279	
